ClassName,ImageID,XMax,XMin,YMax,YMin
right_foot,Screenshot_12+(1).png,230.1201244672,87.616897024,503.6880180224,265.2611600384
left_foot,IMG_3744.JPG,310.8732470784,162.6823473664,448.67145344,49.134290687999965
left_foot,ck0c7jn9va1m10944vo479z8y+copy+2.png,452.7036681728,377.8028490752,291.9300581888,98.56229759999997
left_foot,IMG_5888.jpeg,329.816312832,168.6265679872,441.9266487808,76.87648353279997
left_foot,cjzt8xzwp6hui07217xg8lv9b+copy+2.png,438.115206656,290.1959197184,422.6543214592,139.95894527999997
left_foot,cjztv8cgraqwz0794kjxz7ejh+copy+2.png,366.5756300288,208.8730901504,301.00813788159996,17.74000000000001
left_foot,IMG_3530.JPG,205.34546979840002,160.2717432832,419.0609066496,293.85342474239997
right_foot,IMG_3530.JPG,293.3054570496,235.58302592,410.87881333760004,296.66839736320003
left_foot,2887325905_218d1d2a2b_o2.jpg,447.0018412544,191.9779828736,424.867798784,4.782494208000003
left_foot,cjzwa0zr78vuv0944o9ftbxyp.png,166.79520609280002,84.4767640064,499.1620394496,260.46430341120004
right_foot,cjzwa0zr78vuv0944o9ftbxyp.png,357.373053952,259.4128005632,507.69404083200004,289.81339545599997
right_foot,cjzsqexfbyk4l0794hjwfuw5r+copy+2.png,361.9539812352,124.02532910080001,465.32845419520004,20.18233907199999
left_foot,IMG_5616.jpeg,294.7191087616,201.743374592,384.29998366719997,178.36006190080002
right_foot,cjzuhgvhum49l0944xa9wxji0.png,220.6773797376,104.793701632,399.9928644096,48.30090624000002
left_foot,IMG_3293.JPG,317.3319834112,161.6142012416,322.1582701568,122.22650526719997
left_foot,Screenshot_78+(1).png,423.4830906368,281.0754484224,296.7262782976,1.8583037440000112
left_foot,ck0bbwok61h990794d2sf4v7p+copy+2.png,159.445005312,105.4295506944,401.5324806144,186.38249502719998
right_foot,ck0bbwok61h990794d2sf4v7p+copy+2.png,287.808834816,234.6653329408,373.37683112959996,191.65128043520002
left_foot,IMG_3225.JPG,250.9706097152,82.9525440512,394.30823296,199.20475540479998
right_foot,IMG_3225.JPG,437.3847909888,281.8654357504,400.5949708288,196.543190784
left_foot,cjzu8t5j6s49x0a4659ci0yzv+copy+2.png,389.1208355328,235.8366011392,446.6350849024,23.051242137599957
left_foot,IMG_3386.JPG,223.9659299328,66.67007104000001,474.3342918656,289.8302966272
right_foot,IMG_3386.JPG,425.904517888,236.8,382.127363328,227.6893198848
left_foot,ck15bizmmceiv0944zh8nnddi.png,304.6904423424,199.6448363008,354.9459024896,191.60286766080003
left_foot,ck0h3lqv7asrc0944lvn5d74x.png,412.9227741184,136.0506219008,470.724210176,68.49622947839998
left_foot,ck0zrlbr8ozrx0944ga26ypg3.png,355.7657201152,155.2159442944,413.4551605248,128.46903193600002
right_foot,IMG_5895.jpeg,339.9139243008,207.9999776768,484.0,119.43865369600002
left_foot,IMG_3208.JPG,289.9365758464,148.5539597824,377.7933379584,213.72914549760003
right_foot,IMG_3208.JPG,356.5002033152,189.286062848,464.4810535936,298.0387600384
right_foot,aaaaaaaaaaScreenshot_119.png,286.5818066432,24.859723980800027,388.576069632,18.352707072000044
right_foot,IMG_3543.JPG,239.3127217664,137.9976825856,442.01894589439996,214.0
left_foot,ck0envxrgblo10794rl5dzgy8+copy+2.png,335.914659584,234.7478478848,505.8630624768,154.0
right_foot,cjzsqiyq01g5r09440yp5dvwo+copy+2.png,303.4870205952,189.489826048,415.84448936959996,63.893487257599986
left_foot,IMG_3212.JPG,237.708823552,107.0235294208,424.0,225.448529408
right_foot,IMG_3212.JPG,355.335081216,267.537665792,382.0,166.90275845120004
right_foot,ck0bbwok61h990794d2sf4v7p.png,210.0923331072,97.06279700479999,424.602793728,40.889863833599975
left_foot,IMG_3552.JPG,295.7962252288,204.6812633088,303.6657182208,208.8039159296
left_foot,1642898695_50e507f3e6_o2.jpg,479.07643714560004,252.856727808,450.292102144,3.2476977151999904
left_foot,IMG_3522.JPG,188.46247326719998,88.48172154879998,451.7869791232,363.0892597248
left_foot,cjzwa3n618x5j094420rbks4w+copy+2.png,325.4238128128,94.496964096,352.83424895999997,21.445454284800007
left_foot,IMG_3557.JPG,265.9958029312,222.5201860096,358.8475618304,250.70297722880002
right_foot,IMG_3557.JPG,347.4297675776,289.5837463552,264.08499998720004,146.0408515584
left_foot,download+(9)+copy+2.jpeg,251.3552914944,127.4745837568,432.1905625088,122.08239810559996
right_foot,download+(9)+copy+2.jpeg,385.32879687679997,251.514854144,384.606249984,42.02274585599997
left_foot,IMG_3560.JPG,282.4449590272,213.4978644992,301.2196073472,187.5744821248
right_foot,IMG_3560.JPG,376.4174513152,306.6755064832,328.2215517184,249.7855054848
right_foot,IMG_3234.JPG,324.0408236544,120.81649576959998,359.1432580608,187.31871093760003
left_foot,IMG_3220.JPG,270.0349947904,156.37301376,509.6990611456,210.23508188159997
right_foot,Screenshot_12(3).png,217.8553169408,99.02675783680002,407.7229915136,159.18373975040004
left_foot,ck0c2w0s6hyss0a461b82snub+copy+2.png,402.39562091519997,305.8562684928,376.3679124992,142.4283028992
left_foot,cjzt1j4zx1hoo0794ggi6ao9n+copy+2.png,232.2303645184,95.43925621759999,340.298508032,54.17598873600002
right_foot,cjzt1j4zx1hoo0794ggi6ao9n+copy+2.png,373.4109588992,271.6957292544,145.8376309248,45.55096693759998
right_foot,cjzvd2vlsw65s0701bazcdksd+copy.png,350.4978497024,171.757239808,446.6091693568,40.2111736832
right_foot,IMG_3546.JPG,324.8011505152,251.7364952576,299.7297288192,212.2735231488
left_foot,Screenshot_68.png,481.60522465279996,288.6540801536,382.81176724479997,13.758221516800006
left_foot,cjzsobsco0ppa0944ila3l2xv+copy.png,310.2147542016,50.278732185600006,390.302655488,64.3282181632
right_foot,cjzsobsco0ppa0944ila3l2xv+copy.png,499.36090209279996,274.6989450752,368.624164608,82.8707570176
right_foot,cjzfhpdjl9tms07019vk82yhk+copy.png,270.5710124032,132.6068566528,226.80811944959999,77.36804556799996
left_foot,cjzv50q4529720a4641qc504s+copy.png,410.4225903616,295.7520165888,368.7201483264,143.05602672639998
right_foot,IMG_3729.JPG,326.325990144,261.3612419072,332.8862189056,232.2425245184
right_foot,IMG_5683.jpeg,357.7012121088,217.3416083456,508.0779808768,152.667874304
left_foot,images+(33).jpeg,251.5375924736,192.8008506368,336.1130431488,251.5
right_foot,images+(33).jpeg,317.8098404352,262.7181277696,309.0819933696,220.12132418559997
left_foot,Screenshot_40(1).png,226.8967470592,68.834215424,354.1803336192,90.66328821759998
right_foot,Screenshot_40(1).png,389.0345152512,202.1711481344,315.6806737408,25.535934566399987
right_foot,IMG_5729.jpeg,320.65534755839997,196.094088704,497.5903549952,139.8482321408
left_foot,images+(34)+copy.jpeg,361.51151616,235.5248313344,491.7995593728,90.48863462399999
left_foot,cjzfnv4hol7ws08485fw8hj0y.png,190.14234859520002,86.41992606719998,288.26485350400003,139.38874757120004
right_foot,cjzfnv4hol7ws08485fw8hj0y.png,347.0265705984,258.1117639168,284.53786199039996,132.3706820608
left_foot,cjzufsrgmvtcp0848h520euhc+copy+2.png,261.7296237056,165.7464993792,202.0378281984,89.53428075520003
right_foot,cjzufsrgmvtcp0848h520euhc+copy+2.png,355.5209034752,262.6672703488,265.3889660928,95.59422494720002
left_foot,ck0zs9ibm0kes0a46ya2m2ife.png,462.3691192832,75.777407488,344.7514689536,164.91364408319998
left_foot,cjzu2sb6sdu1l0863wainen1y+copy+2.png,240.4176761856,157.1128515072,464.68601692159996,293.1880350208
right_foot,cjzu2sb6sdu1l0863wainen1y+copy+2.png,359.4161874432,271.6857147904,481.1458220544,297.09300229120004
left_foot,957263197_568a509828_o2.jpg,349.0560457216,14.101308415999995,407.3856281088,6.45152885760001
left_foot,cjzw3grg1eumw0a46zst7kxck.png,266.0718838272,151.6010187264,309.2565617152,29.65299998720002
right_foot,cjzw3grg1eumw0a46zst7kxck.png,368.716198144,274.3504246272,337.7659764736,55.035468748799985
right_foot,cjzjlqb040ife0721zwm1gdqq+copy+2.png,207.2843390976,65.80589183999999,388.1502675968,48.093086975999995
left_foot,cjzwjvsucc1jh0701nw2k6qsj.png,443.82720256,234.3244931584,484.68572026879997,99.03888076800001
left_foot,ck0drq6ikw3nx0701fs2vt3k9+copy+2.png,281.7533119488,119.2312088576,394.1807659008,33.51118750720002
left_foot,ck0gtlah07u0f0701001q544x.png,342.95829376,121.1616282112,443.580832,-3.001372825600015
right_foot,Screenshot_147.png,492.6210013184,301.53861248,425.9791660032,1.7855946752000023
left_foot,cjzt8lr12e3uo0a460pytd3dl.png,340.73787796479996,239.9926475776,341.03009413120003,98.2696663552
left_foot,cjzu1kjg6ddzq0863cu31tprm.png,214.9095092736,120.4273707008,306.1112987648,166.8405855232
right_foot,cjzu1kjg6ddzq0863cu31tprm.png,375.5621915136,280.1327698944,321.0147388928,161.43305251840002
left_foot,cjzsmgqkn9ix60848q51bmj17+copy.png,335.722180096,180.43658255359998,324.249332224,62.556816435200005
left_foot,IMG_3734.JPG,301.4993637888,181.9749459968,461.99204392959996,214.6770658304
left_foot,cjzwj3ukccdlx0944pe0ac4pj+copy.png,448.87149696,235.6637344256,411.46983383040003,0.013131263999980547
left_foot,cjzsqiyq01g5r09440yp5dvwo+copy.png,317.4535014912,168.4303108608,410.5,47.5
left_foot,Screenshot_146.png,225.7304630272,53.532452659199976,344.9340471296,16.279610112
right_foot,Screenshot_146.png,398.3220279808,243.9251521536,344.3365254144,-1.5750299136000194
left_foot,cjztd76a25i0z0838l8yw9zme.png,221.13702272,163.9537836544,342.1378795008,248.33586227199999
right_foot,cjztd76a25i0z0838l8yw9zme.png,307.5571940352,247.1548310016,324.4064205312,228.3590158848
right_foot,images+(13).jpeg,234.7868396032,67.64730019839999,479.2158269952,21.198177894399976
left_foot,cjzsm5qchwgix086340jtfwxb.png,396.92125870079997,146.7770496512,556.5325000191999,47.522499993600036
left_foot,cjzj5lqv6vqga07210kl8f9hu.png,267.6442834944,126.597969664,462.2598326272,66.62729687040002
right_foot,cjzj5lqv6vqga07210kl8f9hu.png,419.22429311999997,271.532412928,464.1748604928,70.29257497599997
left_foot,ck15aelohagav0863icl8dq7z.png,220.02295592960002,63.54355758080001,465.88034867199997,195.923214848
right_foot,ck15aelohagav0863icl8dq7z.png,349.0109193728,220.3359751168,410.9211050496,192.10213739519997
right_foot,IMG_3585.JPG,234.9418786304,120.4188380672,357.60807659520003,113.01843066879997
left_foot,Screenshot_83.png,212.5627676672,100.3572222464,253.07498127359997,103.839774208
right_foot,Screenshot_83.png,439.7119362048,323.46435287040003,244.09186790400003,93.79370455039998
left_foot,IMG_5883.jpeg,320.844675072,202.1451055616,376.2333771264,87.5982650368
left_foot,ck15atx9oo3zw0848dmidt0sw.png,267.4819127808,184.2626924032,282.6358833152,153.2151135744
left_foot,cjzsfhurdt39i070161trk30r+copy.png,301.7730671104,190.2013277184,380.9262073856,16.969307801599996
right_foot,IMG_3580.JPG,319.7401092096,215.1849501184,411.8121558528,170.87856742399998
left_foot,ck0zsv6nm0rrz0a467chgbp67.png,267.518370816,130.129193728,423.16940927999997,138.90025016319998
right_foot,ck0zsv6nm0rrz0a467chgbp67.png,430.4824566784,289.3794135552,416.6863774208,158.45442964480003
left_foot,cjzttulq5ndis0848iz775o3v+copy+2.png,247.053376512,63.388277759999994,441.316732672,6.040223385600029
right_foot,cjzttulq5ndis0848iz775o3v+copy+2.png,425.0193513984,254.621063936,448.1893824512,12.324999987200044
left_foot,ck0g9klyfd4nb0848c6qw0vd0+copy+2.png,411.37142912,304.8129063936,413.1623501312,24.50874997760002
left_foot,ck15lcx5zbqpp08632a0iriao.png,388.2698667008,275.090329344,366.1340148224,51.34408207360002
right_foot,ck15lcx5zbqpp08632a0iriao.png,223.9989755904,112.1504159744,379.5707114496,53.33441382400002
left_foot,cjztmgknk92x00838cq5qm8ol+copy+2.png,357.5823158784,197.0958273536,344.6233671168,45.70218859520003
left_foot,IMG_3594.JPG,300.5169563136,95.9410917376,473.01692195839996,309.35571604480003
right_foot,IMG_3594.JPG,392.4594960384,299.021942528,506.9702566912,328.403530752
left_foot,cjzw9o1tqiwf60848h6kxtp6a.png,405.4342601216,305.0087928832,422.3984470016,366.140287488
right_foot,cjzw9o1tqiwf60848h6kxtp6a.png,320.4944616448,243.82496629759999,307.575259392,262.7491409408
left_foot,IMG_3588.JPG,217.24567301119998,110.2225516032,375.635698432,173.412236544
right_foot,IMG_3588.JPG,474.31278064640003,305.8477825024,433.155109376,290.6746484736
right_foot,543268498_639395e35d_o1.jpg,302.2298133504,107.80277416959999,416.803250432,14.987827353599982
left_foot,ck15omhf7agnw0794tb3ugmbm.png,178.7509932544,18.043325132799993,482.1823834112,265.10029066239997
right_foot,ck15omhf7agnw0794tb3ugmbm.png,393.91272314879996,221.126564608,501.42714219519996,265.5896736768
left_foot,ck0dip2btpwrc0794u223f314+copy.png,413.9685689856,260.9940588032,384.8882567168,144.97213644800001
right_foot,ck0gc6gka19wd0944vxo4s7cw+copy.png,344.5347503616,153.2906808832,529.2176536064001,128.27529395200003
left_foot,cjzvxg91b5t000721ryvs7uci+copy+2.png,419.169121792,291.0018392576,406.53353799679996,108.72066426879996
left_foot,ck0di4x0xrwq60701k6vrld14.png,247.3368305664,175.7036741632,439.3775916544,300.74473088
right_foot,ck0di4x0xrwq60701k6vrld14.png,315.6408659456,245.6061029888,431.4860728832,295.9288897024
left_foot,ck158bdr1cb270701aguvfs8v.png,335.0023075328,143.9058755584,252.1277658112,138.15202114559997
right_foot,ck158bdr1cb270701aguvfs8v.png,342.2668612608,126.9961390592,402.6747938304,281.02806799359996
right_foot,cjztvf173c61f0838gzc4fs27.png,214.1855652864,91.1830588416,331.1143864832,100.1291846144
left_foot,IMG_3239.JPG,265.0090698752,82.3833852928,439.3685379072,285.5462360576
left_foot,ck157agjqbraw0944upn7ea61.png,284.1750235648,72.1105974784,193.22997872640002,64.63083473919994
right_foot,ck157agjqbraw0944upn7ea61.png,281.98152806400003,64.24775193599999,336.8990234624,209.5748311552
left_foot,IMG_5650+copy+2.jpeg,249.0512210432,149.06096481280002,401.3482720768,175.29905500159998
right_foot,IMG_5650+copy+2.jpeg,383.129266432,275.8380526592,374.3586821632,143.29898670080001
left_foot,aaaaaaaaaaScreenshot_170.png,214.5784249344,22.641871308800006,346.5931744768,23.5
right_foot,aaaaaaaaaaScreenshot_170.png,490.2711637504,295.1507410432,393.8301847552,29.691577804799977
right_foot,ck15a1ukxe80v07211x6a5qu8.png,311.120161536,170.69445273600002,475.8103707648,231.34894279679997
right_foot,IMG_3563.JPG,444.0322433536,249.9496056832,484.7805357056,286.83103370239996
left_foot,2359514786_ef987baa87_o.jpg,244.4804934656,48.81105331200001,351.0170806272,89.72322206720003
right_foot,2359514786_ef987baa87_o.jpg,458.4989252608,244.500451328,297.28008729600003,72.14150522880004
left_foot,IMG_5700.jpeg,260.4244981248,153.178280448,414.064943872,161.5
right_foot,IMG_5700.jpeg,372.2890072576,267.8702676992,410.789285632,181.04332462079998
left_foot,IMG_3211.JPG,222.4580418048,135.9435208192,479.11876608,261.5438739456
right_foot,IMG_3211.JPG,334.5104955904,250.0871936,306.87893473279996,120.01376117760003
left_foot,cjzthqcuxj0100848qq9rmfhj.png,206.1734986752,58.553423257599974,402.7865645056,68.59638696959996
right_foot,cjzthqcuxj0100848qq9rmfhj.png,420.3792577536,277.87090094079997,447.6586166272,93.07374673920003
left_foot,ck0g9mioo0bqc0944k08uehf5+copy+2.png,246.7332964864,122.04260853759999,427.918347776,71.66831144959997
right_foot,ck0g9mioo0bqc0944k08uehf5+copy+2.png,384.34255354879997,264.5881744896,479.7249999872,71.788863488
left_foot,ck1622wicmiwm0701ng47r485.png,274.7833250816,52.27690705919997,192.65836006400002,31.009927014399977
right_foot,ck1622wicmiwm0701ng47r485.png,342.4234874368,130.48572236799998,396.95415541759996,252.51700515840002
left_foot,cjzv64bqsr4lv0863fl0xn7nx.png,369.7712945664,223.6869257216,390.3161262592,20.542999705599982
left_foot,1285324943_4cab9b7974_o2.jpg,475.65750415360003,227.1473984,448.12681328639997,7.2172550656
left_foot,cjzftl7v8btc20721angk8kbd+copy.png,390.54018411519996,168.4127202304,267.8452703232,101.21683758079996
right_foot,ck15aaedjah1208383do11ere.png,463.72165621759996,93.28322872319998,355.2223374848,139.6567440896
left_foot,ck0f133orj6ad0701nwv7e5rl+copy+2.png,505.47642408959996,327.4922575872,356.8128826368,1.0
right_foot,images+(40)+copy+3.jpeg,284.0274496,150.9113083392,449.0738500096,174.3175192576
right_foot,cjzuh3tvukeav0838444ptxlq.png,361.6844917248,170.6387094016,380.9649688576,25.136151449599993
left_foot,IMG_5706.jpeg,321.99429376,203.6249352704,343.5440022016,105.29985392640003
right_foot,Screenshot_79+(1).png,232.1974752256,96.7983665152,306.7900333568,6.499424153599989
left_foot,ck0zua5ov177r0a46z9hnv4su.png,256.5631947776,181.224930304,358.3294504448,197.95473889279998
right_foot,ck0zua5ov177r0a46z9hnv4su.png,334.859791616,261.1023750656,343.14508037120004,192.8677315072
left_foot,cjzw9ka8k5o730794jj3d55wn+copy+4.png,342.8000198656,232.9202413568,347.31609205760003,121.69506488319996
left_foot,cjzvx9a5e3l5w0838e5x9bxlo+copy.png,367.5576331264,121.1229492224,482.0762500096,18.027403110399973
right_foot,ck0emk8d5e0wl0944bnjsv49q+copy+2.png,182.001402112,60.357709516800014,478.4888124928,56.958718668799975
left_foot,ck15ecw6pcth60944ybv5kuds.png,234.2393403904,160.8820397056,321.3598075904,199.0576780288
right_foot,ck15ecw6pcth60944ybv5kuds.png,354.3733661184,268.7188498944,360.9718121984,205.26368563199998
left_foot,2947024490_374663c9bd_o.jpg,219.48271104,84.64111912959999,285.7021712384,41.86101079039997
right_foot,2947024490_374663c9bd_o.jpg,433.5226009088,300.93113344,248.7078898688,60.733646489600005
left_foot,cjzuhgvhum49l0944xa9wxji0+copy+2.png,330.0637945344,265.1172250112,382.2821524992,159.96812298240002
right_foot,cjzuhgvhum49l0944xa9wxji0+copy+2.png,223.2963809792,151.56659568639998,388.9765868032,129.3671373312
left_foot,ck0dg3ime1mwp084863xziv2t+copy+2.png,388.9174587392,179.84431769600002,452.1259405824,86.64024437759997
left_foot,cjzumyo7anggh0721vcf6ftuf.png,246.3926179328,96.7099391488,353.5014762496,8.486262374399985
right_foot,cjzumyo7anggh0721vcf6ftuf.png,417.07652925440004,248.6056259584,353.731044608,12.864410009599965
right_foot,cjzvmmxrm20b00721jiphp037+copy+2.png,275.6289747456,147.8796888064,425.6960233472,30.055642879999994
left_foot,ck0c56x2xkagf0848ck78yygw+copy+2.png,509.0045947392,331.3088033792,184.29238947839997,12.962197964799998
left_foot,2887325905_218d1d2a2b_o+.jpg,210.287003392,36.600134912000016,376.9425528832,125.62715596800001
right_foot,2887325905_218d1d2a2b_o+.jpg,466.90224860160004,263.5495565824,380.70879278079997,131.50029516799998
left_foot,ck0bx7ztlg0l90a46rzs4r2eh.png,384.4858176512,253.1938449408,511.120516352,199.9537284608
right_foot,ck0bx7ztlg0l90a46rzs4r2eh.png,264.5633853952,137.525701376,501.0236578816,203.91238200319998
left_foot,IMG_3629.JPG,301.1356068352,147.8739966976,465.212566016,274.5008955904
right_foot,images+(30)+copy+2.jpeg,423.7911030784,230.6318529024,395.7967645184,115.99024808959996
right_foot,IMG_3173.JPG,302.354368768,138.0518766592,415.8251408896,265.60395366399996
left_foot,cjzvza4yy5zhf0721masbfb1l.png,226.9385296384,133.9217760256,335.6690621952,192.66473072640002
right_foot,cjzvza4yy5zhf0721masbfb1l.png,361.418751232,285.3520303616,329.9212599808,159.75813237760002
left_foot,IMG_5655.jpeg,250.0976712192,132.6897039872,436.11832816640003,193.31031444479999
right_foot,IMG_5655.jpeg,383.326303232,268.7888305664,415.36498437119997,182.24084802560003
left_foot,aaaaaaaaaaScreenshot_247.png,216.5227186176,10.061617459199994,394.9473683968,118.74017971199999
right_foot,aaaaaaaaaaScreenshot_247.png,492.69985464319996,365.4528376832,395.28056872959996,57.420369817599976
right_foot,IMG_3601.JPG,324.1458887168,129.5475768832,497.98635217919997,348.9086055936
left_foot,ck15axuf8ecxl0721fzg6vtda.png,230.1320310272,130.94392647680002,349.3226912256,185.3133661696
right_foot,ck15axuf8ecxl0721fzg6vtda.png,403.5600150528,299.943009792,321.1473312256,181.6372617728
left_foot,IMG_3167.JPG,225.1057061376,103.26952908799998,429.92601277439996,246.6944449536
right_foot,IMG_3167.JPG,380.6747873792,253.6228604416,431.8053026816,238.16811709439997
left_foot,IMG_5878.jpeg,334.0604072448,195.7332579328,357.54592757759997,67.66583710719999
left_foot,ck0gbi4ia2yt60721fiypnuto+copy+2.png,191.1588275712,23.909415321599994,465.04771875840004,216.25411891199997
right_foot,ck0gbi4ia2yt60721fiypnuto+copy+2.png,479.432727296,344.3566282752,488.096224,258.9174029824
left_foot,ck15e2sf0ayd90863jwcu44wo.png,260.9466541056,167.27597562879998,342.1766702592,202.88789084159998
right_foot,ck15e2sf0ayd90863jwcu44wo.png,374.3118486528,280.5397573632,322.1068164608,207.89917337600002
right_foot,cjzvek3viuhgx0794017ltw2g+copy+2.png,250.2220847104,111.44149657599999,424.31883059200004,86.3729115136
left_foot,IMG_3726.JPG,213.55206016,83.51779486720002,354.2541638656,98.1879541248
right_foot,IMG_3726.JPG,442.50163978240005,262.234461696,351.0020481536,137.45696875520002
right_foot,ck0ez6yczudz00848i4d0fqga+copy+2.png,392.90914662399996,120.27639516159999,355.6503031808,18.665092710400017
left_foot,IMG_3040.JPG,308.9733796864,137.5868603904,348.9511940608,168.6306279936
right_foot,ck0zu6zx61uk908489zpiopx4.png,319.4036549632,206.516781824,360.82922004479997,182.9051575808
left_foot,ck158ml6cnsdt08484b6jjrtj.png,307.686518016,102.0837182976,261.5486766592,149.91866603519998
right_foot,ck158ml6cnsdt08484b6jjrtj.png,296.8401617408,93.9696657408,363.7991844352,265.1405248
left_foot,2506043168_4607fb8f63_o.jpg,279.5626630656,29.485591040000003,310.2401755136,0.8894855679999978
right_foot,2506043168_4607fb8f63_o.jpg,476.4307029504,308.3875648512,335.42891612159997,-3.3623276543999054
left_foot,cjzw9o1tqiwf60848h6kxtp6a+copy+2.png,353.4637095936,232.4925217792,291.65132298239996,97.68211886079996
left_foot,ck0c2w0s6hyss0a461b82snub.png,236.0758582272,193.7174447104,288.224871424,200.5
right_foot,ck0c2w0s6hyss0a461b82snub.png,342.42166272,286.4378147328,294.1983729152,181.6598218752
right_foot,cjzszl8633d1d07011qupfjjm+copy.png,453.5278777344,195.66993505279999,420.9245582336,155.0810101248
right_foot,IMG_3068.JPG,366.7051465216,77.8119737856,315.93542983680004,157.60296033280002
right_foot,ck0g87d3ewtqv0863fsk6s1fm+copy.png,379.6140157952,135.2116744192,381.8451137536,2.7723467263999737
right_foot,IMG_3054.JPG,380.5828768256,201.9130782208,392.1212156928,289.42218152960004
right_foot,IMG_5830.jpeg,355.57162659840003,201.7682742272,411.22306728959995,92.9616950784
left_foot,IMG_5842.jpeg,256.1353459712,122.00905093120002,467.4031373312,157.1919125504
right_foot,IMG_5842.jpeg,400.53355402240004,253.5968803328,432.99344102400005,106.94561536000003
left_foot,IMG_3312.JPG,234.8529883136,149.2236299264,378.8940947456,284.5113080832
right_foot,IMG_3312.JPG,324.5139751936,243.7105905152,385.47770695680003,291.5674654208
left_foot,images+(10).jpeg,228.4139452928,148.037283328,373.5045302272,260.052700672
right_foot,images+(10).jpeg,364.8902601216,280.787993856,393.449082368,256.841912064
left_foot,cjzw14k6y5r3u0944n4b6ee9j.png,242.6514779136,16.925992908799998,489.784670464,33.347396915199965
right_foot,cjzw14k6y5r3u0944n4b6ee9j.png,498.3791612416,286.8098260992,566.9866702848,17.3028447744
left_foot,ck0hkw68scwto086391zwjv3j.png,421.5828660224,172.9781506048,455.196014592,21.097545881600013
right_foot,IMG_3685.JPG,316.0023497728,237.8482640896,324.5633478656,194.03980226559997
right_foot,2865942281_6cd6d103b3_o1.jpg,268.148871424,61.13225799680001,362.5,36.170072575999995
left_foot,ck0bbwok61h990794d2sf4v7p+copy.png,332.9956216832,235.79216501759998,416.9851240448,75.16739491839996
left_foot,IMG_3576.JPG,260.2752958464,94.49247872000001,451.6924417024,243.28614461439997
left_foot,IMG_3474.JPG,287.1026328576,148.36193331200002,436.0,239.1833959424
left_foot,cjzu932chtuoe0848d70sxw0c+copy+2.png,393.821544448,236.268999936,301.64640957439997,50.300012748799986
left_foot,cjzsr66589k3o0a46h3kzqvf5.png,266.8984631808,161.5944882176,275.935799552,69.54428579839998
right_foot,cjzsr66589k3o0a46h3kzqvf5.png,375.012749824,263.5632887808,277.24234634239997,68.13380172799998
left_foot,18769298220_ea8fb78ce1_o.png,253.1533789696,94.3862752256,370.4312640512,44.5
right_foot,18769298220_ea8fb78ce1_o.png,415.6,256.0,400.3750000128,56.1249999872
left_foot,cjzftl7v8btc20721angk8kbd+copy+2.png,248.437007104,73.5514690048,260.7268705792,105.05601546239996
right_foot,cjzftl7v8btc20721angk8kbd+copy+2.png,374.1345292288,250.8530814464,205.3259628032,35.124852121599986
left_foot,IMG_3165.JPG,218.436058112,132.6802362368,310.37823129599997,118.79192555520001
right_foot,IMG_3165.JPG,375.1926475264,272.5610711552,451.83536824320004,258.4079468544
left_foot,ck15njq00c02x0863y82xllkb.png,185.04707220479997,40.5733592064,294.4455069696,191.23565614080002
right_foot,ck15njq00c02x0863y82xllkb.png,386.79290368,260.0067728384,289.89518115839996,189.34368235520003
left_foot,IMG_3652.JPG,192.91138432,127.21860413440001,191.38221736959997,106.75282442240001
right_foot,IMG_3652.JPG,323.2468766208,243.280246528,216.4833619968,114.6558329856
right_foot,cjzvza4yy5zhf0721masbfb1l+copy.png,241.8184534016,129.49338987520002,308.52180392959997,94.88960737280001
left_foot,IMG_3646.JPG,244.69387008,151.0358615552,282.2123003392,223.20241049599997
left_foot,ck0h4dtdg9ji30838zo26sws6.png,510.22,56.8724013568,391.49260590079996,36.34380113919997
right_foot,IMG_3741.JPG,488.29629998080003,191.8099054592,375.3921189376,33.01417287679999
right_foot,ck0bx7ztlg0l90a46rzs4r2eh+copy.png,248.0871279104,231.9459625984,311.1104131584,38.279674623999995
left_foot,cjzt4a43j5fzm0721jhtkhwki+copy.png,356.3140493312,243.2234529792,298.1198930944,34.05264727040003
right_foot,cjzttulq5ndis0848iz775o3v+copy.png,311.8924930048,137.97760460799998,444.86984417279996,11.64812497920002
left_foot,cjzwy16yxjvwz072183eddhq6+copy+2.png,319.0533963776,154.1949540352,436.2040610816,17.496597043199984
right_foot,cjzwy16yxjvwz072183eddhq6+copy+2.png,429.71997977599995,285.6555587584,457.97000611839997,56.17915509759996
right_foot,IMG_3493.JPG,258.637403648,183.7113340416,415.1660275712,331.319483648
left_foot,cjzvh6yjdz9cb07214hwpi3r0+copy.png,375.655462144,130.7300369408,394.57318359040005,15.101533184000004
left_foot,IMG_3472.JPG,223.6,59.98165514240003,367.684838656,212.37077852160002
right_foot,IMG_3472.JPG,397.7163666944,221.2,374.5,227.80629887999999
right_foot,cjzv5nviu45kl0848r9tn0rio+copy.png,300.880712192,74.21027036160001,407.2597067776,21.858374400000002
left_foot,IMG_3450.JPG,218.0748321792,161.26515712,295.2434947072,166.7554788352
left_foot,IMG_3487.JPG,241.7289900032,174.71889536,339.3924214272,246.4463123968
right_foot,cjzwj3ukccdlx0944pe0ac4pj+copy+2.png,259.5253121536,91.13805163520001,286.534230272,1.523527628800025
right_foot,ck15bnwgv90dq0794ysmlcz49.png,310.2284352,153.7484005376,379.223047936,177.38467891200003
right_foot,cjzecwou0bca50a467g5i5880+copy.png,321.903629312,151.5307309568,375.5513033216,54.602145894399996
